Date,BranchID,BranchName,ProductCategory,ProductName,Quantity,Price,TotalSales,Salesperson
2025-10-09,BR_10,Makassar,Fashion,Sepatu Sneakers,2,850000,1700000,Fitri
2025-10-09,BR_06,Surabaya East,Beauty,Skincare Set Korea,1,550000,550000,Gita
2025-10-09,BR_02,Jakarta South,Electronics,Laptop ASUS Vivobook,5,8500000,42500000,Eko
2025-10-09,BR_08,Yogyakarta,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Fitri
2025-10-10,BR_03,Jakarta West,Electronics,Laptop ASUS Vivobook,3,8500000,25500000,Budi
2025-10-10,BR_06,Surabaya East,Electronics,Smartphone Samsung A54,2,4500000,9000000,Eko
2025-10-10,BR_06,Surabaya East,Electronics,Smartphone Samsung A54,5,4500000,22500000,Gita
2025-10-10,BR_01,Jakarta Central,Electronics,Laptop ASUS Vivobook,2,8500000,17000000,Eko
2025-10-10,BR_08,Yogyakarta,Electronics,Headphone Sony WH-1000,5,3200000,16000000,Joko
2025-10-10,BR_10,Makassar,Electronics,Tablet iPad Air,3,9500000,28500000,Indah
2025-10-10,BR_02,Jakarta South,Beauty,Hair Dryer Panasonic,3,350000,1050000,Budi
2025-10-10,BR_09,Medan,Electronics,Smartwatch Xiaomi,5,1200000,6000000,Hendra
2025-10-10,BR_05,Surabaya Central,Electronics,Smartwatch Xiaomi,3,1200000,3600000,Eko
2025-10-10,BR_08,Yogyakarta,Beauty,Foundation Maybelline,5,180000,900000,Joko
2025-10-10,BR_05,Surabaya Central,Beauty,Parfum EDT 100ml,2,450000,900000,Andi
2025-10-11,BR_04,Bandung Main,Beauty,Lipstik Matte,2,150000,300000,Indah
2025-10-11,BR_02,Jakarta South,Electronics,Tablet iPad Air,1,9500000,9500000,Budi
2025-10-11,BR_02,Jakarta South,Beauty,Lipstik Matte,2,150000,300000,Citra
2025-10-11,BR_05,Surabaya Central,Home & Living,Vacuum Cleaner,5,1200000,6000000,Eko
2025-10-11,BR_08,Yogyakarta,Beauty,Parfum EDT 100ml,1,450000,450000,Eko
2025-10-11,BR_09,Medan,Home & Living,Rice Cooker Miyako,4,450000,1800000,Budi
2025-10-11,BR_01,Jakarta Central,Home & Living,Rice Cooker Miyako,4,450000,1800000,Andi
2025-10-11,BR_06,Surabaya East,Electronics,Smartphone Samsung A54,1,4500000,4500000,Eko
2025-10-11,BR_07,Semarang,Fashion,Tas Ransel,4,550000,2200000,Dewi
2025-10-11,BR_06,Surabaya East,Beauty,Lipstik Matte,3,150000,450000,Budi
2025-10-11,BR_06,Surabaya East,Fashion,Kemeja Formal Pria,2,350000,700000,Eko
2025-10-11,BR_07,Semarang,Electronics,Smartwatch Xiaomi,3,1200000,3600000,Budi
2025-10-11,BR_01,Jakarta Central,Fashion,Dress Casual Wanita,5,450000,2250000,Dewi
2025-10-12,BR_04,Bandung Main,Fashion,Tas Ransel,1,550000,550000,Indah
2025-10-12,BR_06,Surabaya East,Home & Living,Lampu LED Smart,3,250000,750000,Eko
2025-10-12,BR_01,Jakarta Central,Electronics,Smartwatch Xiaomi,5,1200000,6000000,Andi
2025-10-12,BR_04,Bandung Main,Fashion,Sepatu Sneakers,5,850000,4250000,Dewi
2025-10-12,BR_09,Medan,Beauty,Hair Dryer Panasonic,5,350000,1750000,Budi
2025-10-12,BR_10,Makassar,Fashion,Tas Ransel,1,550000,550000,Gita
2025-10-12,BR_10,Makassar,Home & Living,Lampu LED Smart,4,250000,1000000,Budi
2025-10-12,BR_05,Surabaya Central,Home & Living,Blender Philips,4,750000,3000000,Hendra
2025-10-12,BR_08,Yogyakarta,Beauty,Parfum EDT 100ml,5,450000,2250000,Eko
2025-10-12,BR_04,Bandung Main,Home & Living,Lampu LED Smart,2,250000,500000,Dewi
2025-10-12,BR_05,Surabaya Central,Home & Living,Blender Philips,2,750000,1500000,Andi
2025-10-12,BR_07,Semarang,Home & Living,Blender Philips,5,750000,3750000,Budi
2025-10-12,BR_01,Jakarta Central,Fashion,Tas Ransel,2,550000,1100000,Eko
2025-10-12,BR_01,Jakarta Central,Beauty,Skincare Set Korea,1,550000,550000,Eko
2025-10-12,BR_09,Medan,Beauty,Skincare Set Korea,5,550000,2750000,Budi
2025-10-13,BR_10,Makassar,Electronics,Smartwatch Xiaomi,5,1200000,6000000,Indah
2025-10-13,BR_09,Medan,Home & Living,Blender Philips,2,750000,1500000,Indah
2025-10-13,BR_09,Medan,Home & Living,Rice Cooker Miyako,5,450000,2250000,Budi
2025-10-13,BR_04,Bandung Main,Electronics,Smartwatch Xiaomi,1,1200000,1200000,Dewi
2025-10-13,BR_04,Bandung Main,Beauty,Skincare Set Korea,1,550000,550000,Indah
2025-10-13,BR_05,Surabaya Central,Fashion,Sepatu Sneakers,3,850000,2550000,Gita
2025-10-13,BR_03,Jakarta West,Beauty,Lipstik Matte,2,150000,300000,Budi
2025-10-13,BR_02,Jakarta South,Home & Living,Vacuum Cleaner,5,1200000,6000000,Citra
2025-10-13,BR_02,Jakarta South,Fashion,Kemeja Formal Pria,1,350000,350000,Budi
2025-10-13,BR_02,Jakarta South,Home & Living,Rice Cooker Miyako,1,450000,450000,Eko
2025-10-14,BR_02,Jakarta South,Beauty,Hair Dryer Panasonic,1,350000,350000,Eko
2025-10-14,BR_10,Makassar,Home & Living,Blender Philips,3,750000,2250000,Budi
2025-10-14,BR_06,Surabaya East,Fashion,Tas Ransel,2,550000,1100000,Eko
2025-10-14,BR_01,Jakarta Central,Electronics,Smartphone Samsung A54,2,4500000,9000000,Andi
2025-10-14,BR_06,Surabaya East,Fashion,Jaket Denim,5,650000,3250000,Fitri
2025-10-14,BR_08,Yogyakarta,Home & Living,Blender Philips,3,750000,2250000,Joko
2025-10-14,BR_07,Semarang,Electronics,Tablet iPad Air,4,9500000,38000000,Budi
2025-10-14,BR_03,Jakarta West,Fashion,Jaket Denim,4,650000,2600000,Gita
2025-10-14,BR_02,Jakarta South,Fashion,Tas Ransel,5,550000,2750000,Eko
2025-10-14,BR_07,Semarang,Home & Living,Vacuum Cleaner,2,1200000,2400000,Fitri
2025-10-15,BR_08,Yogyakarta,Fashion,Kemeja Formal Pria,5,350000,1750000,Joko
2025-10-15,BR_01,Jakarta Central,Home & Living,Vacuum Cleaner,4,1200000,4800000,Dewi
2025-10-15,BR_01,Jakarta Central,Home & Living,Kipas Angin Standing,1,350000,350000,Andi
2025-10-15,BR_02,Jakarta South,Electronics,Tablet iPad Air,2,9500000,19000000,Eko
2025-10-15,BR_08,Yogyakarta,Home & Living,Blender Philips,5,750000,3750000,Fitri
2025-10-15,BR_06,Surabaya East,Fashion,Sepatu Sneakers,5,850000,4250000,Budi
2025-10-15,BR_05,Surabaya Central,Electronics,Smartphone Samsung A54,1,4500000,4500000,Andi
2025-10-15,BR_03,Jakarta West,Home & Living,Kipas Angin Standing,2,350000,700000,Budi
2025-10-16,BR_07,Semarang,Electronics,Tablet iPad Air,3,9500000,28500000,Fitri
2025-10-16,BR_08,Yogyakarta,Home & Living,Vacuum Cleaner,4,1200000,4800000,Fitri
2025-10-16,BR_01,Jakarta Central,Home & Living,Vacuum Cleaner,2,1200000,2400000,Dewi
2025-10-16,BR_02,Jakarta South,Fashion,Jaket Denim,5,650000,3250000,Citra
2025-10-16,BR_06,Surabaya East,Electronics,Smartphone Samsung A54,3,4500000,13500000,Eko
2025-10-16,BR_06,Surabaya East,Electronics,Laptop ASUS Vivobook,5,8500000,42500000,Fitri
2025-10-16,BR_10,Makassar,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Eko
2025-10-16,BR_05,Surabaya Central,Electronics,Tablet iPad Air,5,9500000,47500000,Andi
2025-10-16,BR_09,Medan,Home & Living,Blender Philips,4,750000,3000000,Hendra
2025-10-16,BR_05,Surabaya Central,Beauty,Skincare Set Korea,3,550000,1650000,Andi
2025-10-17,BR_03,Jakarta West,Electronics,Smartphone Samsung A54,5,4500000,22500000,Andi
2025-10-17,BR_02,Jakarta South,Beauty,Skincare Set Korea,4,550000,2200000,Indah
2025-10-17,BR_07,Semarang,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Budi
2025-10-17,BR_02,Jakarta South,Home & Living,Rice Cooker Miyako,2,450000,900000,Citra
2025-10-17,BR_01,Jakarta Central,Beauty,Lipstik Matte,2,150000,300000,Andi
2025-10-17,BR_09,Medan,Fashion,Tas Ransel,1,550000,550000,Budi
2025-10-17,BR_09,Medan,Home & Living,Lampu LED Smart,2,250000,500000,Indah
2025-10-17,BR_09,Medan,Fashion,Kemeja Formal Pria,4,350000,1400000,Hendra
2025-10-18,BR_09,Medan,Home & Living,Vacuum Cleaner,2,1200000,2400000,Indah
2025-10-18,BR_10,Makassar,Beauty,Hair Dryer Panasonic,3,350000,1050000,Eko
2025-10-18,BR_04,Bandung Main,Electronics,Smartwatch Xiaomi,3,1200000,3600000,Gita
2025-10-18,BR_10,Makassar,Beauty,Skincare Set Korea,1,550000,550000,Gita
2025-10-18,BR_10,Makassar,Fashion,Sepatu Sneakers,2,850000,1700000,Fitri
2025-10-18,BR_03,Jakarta West,Electronics,Laptop ASUS Vivobook,2,8500000,17000000,Eko
2025-10-18,BR_01,Jakarta Central,Fashion,Dress Casual Wanita,1,450000,450000,Dewi
2025-10-18,BR_02,Jakarta South,Beauty,Lipstik Matte,2,150000,300000,Indah
2025-10-18,BR_02,Jakarta South,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Citra
2025-10-18,BR_07,Semarang,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Dewi
2025-10-18,BR_03,Jakarta West,Fashion,Kemeja Formal Pria,3,350000,1050000,Budi
2025-10-18,BR_07,Semarang,Beauty,Hair Dryer Panasonic,3,350000,1050000,Dewi
2025-10-18,BR_04,Bandung Main,Fashion,Dress Casual Wanita,4,450000,1800000,Dewi
2025-10-18,BR_04,Bandung Main,Fashion,Tas Ransel,4,550000,2200000,Dewi
2025-10-19,BR_05,Surabaya Central,Electronics,Smartwatch Xiaomi,4,1200000,4800000,Eko
2025-10-19,BR_01,Jakarta Central,Electronics,Smartwatch Xiaomi,5,1200000,6000000,Eko
2025-10-19,BR_04,Bandung Main,Beauty,Skincare Set Korea,3,550000,1650000,Indah
2025-10-19,BR_05,Surabaya Central,Home & Living,Rice Cooker Miyako,4,450000,1800000,Hendra
2025-10-19,BR_08,Yogyakarta,Electronics,Tablet iPad Air,4,9500000,38000000,Joko
2025-10-19,BR_05,Surabaya Central,Fashion,Tas Ransel,2,550000,1100000,Andi
2025-10-19,BR_08,Yogyakarta,Beauty,Foundation Maybelline,2,180000,360000,Joko
2025-10-19,BR_04,Bandung Main,Beauty,Lipstik Matte,1,150000,150000,Indah
2025-10-19,BR_08,Yogyakarta,Beauty,Lipstik Matte,5,150000,750000,Eko
2025-10-19,BR_03,Jakarta West,Electronics,Headphone Sony WH-1000,3,3200000,9600000,Gita
2025-10-19,BR_05,Surabaya Central,Electronics,Headphone Sony WH-1000,5,3200000,16000000,Andi
2025-10-19,BR_07,Semarang,Electronics,Smartphone Samsung A54,5,4500000,22500000,Fitri
2025-10-19,BR_04,Bandung Main,Home & Living,Vacuum Cleaner,2,1200000,2400000,Gita
2025-10-19,BR_09,Medan,Fashion,Tas Ransel,5,550000,2750000,Hendra
2025-10-20,BR_01,Jakarta Central,Home & Living,Lampu LED Smart,4,250000,1000000,Dewi
2025-10-20,BR_06,Surabaya East,Electronics,Smartwatch Xiaomi,2,1200000,2400000,Fitri
2025-10-20,BR_02,Jakarta South,Home & Living,Kipas Angin Standing,3,350000,1050000,Indah
2025-10-20,BR_10,Makassar,Fashion,Tas Ransel,5,550000,2750000,Fitri
2025-10-20,BR_10,Makassar,Home & Living,Blender Philips,4,750000,3000000,Gita
2025-10-20,BR_10,Makassar,Fashion,Dress Casual Wanita,3,450000,1350000,Budi
2025-10-20,BR_06,Surabaya East,Home & Living,Kipas Angin Standing,2,350000,700000,Eko
2025-10-20,BR_08,Yogyakarta,Fashion,Tas Ransel,5,550000,2750000,Fitri
2025-10-20,BR_02,Jakarta South,Electronics,Tablet iPad Air,2,9500000,19000000,Budi
2025-10-21,BR_01,Jakarta Central,Fashion,Tas Ransel,4,550000,2200000,Dewi
2025-10-21,BR_02,Jakarta South,Electronics,Tablet iPad Air,4,9500000,38000000,Budi
2025-10-21,BR_04,Bandung Main,Fashion,Dress Casual Wanita,3,450000,1350000,Indah
2025-10-21,BR_01,Jakarta Central,Home & Living,Blender Philips,5,750000,3750000,Eko
2025-10-21,BR_02,Jakarta South,Home & Living,Lampu LED Smart,4,250000,1000000,Budi
2025-10-21,BR_02,Jakarta South,Home & Living,Rice Cooker Miyako,5,450000,2250000,Citra
2025-10-21,BR_02,Jakarta South,Home & Living,Lampu LED Smart,5,250000,1250000,Budi
2025-10-21,BR_01,Jakarta Central,Beauty,Foundation Maybelline,5,180000,900000,Andi
2025-10-21,BR_01,Jakarta Central,Beauty,Lipstik Matte,4,150000,600000,Eko
2025-10-21,BR_02,Jakarta South,Electronics,Tablet iPad Air,5,9500000,47500000,Budi
2025-10-21,BR_10,Makassar,Home & Living,Blender Philips,4,750000,3000000,Hendra
2025-10-22,BR_06,Surabaya East,Beauty,Hair Dryer Panasonic,2,350000,700000,Gita
2025-10-22,BR_02,Jakarta South,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Budi
2025-10-22,BR_03,Jakarta West,Fashion,Kemeja Formal Pria,2,350000,700000,Joko
2025-10-22,BR_04,Bandung Main,Fashion,Dress Casual Wanita,3,450000,1350000,Dewi
2025-10-22,BR_01,Jakarta Central,Beauty,Lipstik Matte,5,150000,750000,Andi
2025-10-22,BR_01,Jakarta Central,Electronics,Laptop ASUS Vivobook,3,8500000,25500000,Dewi
2025-10-22,BR_05,Surabaya Central,Beauty,Lipstik Matte,1,150000,150000,Eko
2025-10-22,BR_08,Yogyakarta,Beauty,Skincare Set Korea,2,550000,1100000,Joko
2025-10-22,BR_01,Jakarta Central,Fashion,Tas Ransel,1,550000,550000,Andi
2025-10-22,BR_03,Jakarta West,Fashion,Kemeja Formal Pria,2,350000,700000,Hendra
2025-10-23,BR_07,Semarang,Fashion,Dress Casual Wanita,3,450000,1350000,Indah
2025-10-23,BR_08,Yogyakarta,Fashion,Jaket Denim,5,650000,3250000,Eko
2025-10-23,BR_10,Makassar,Fashion,Tas Ransel,4,550000,2200000,Indah
2025-10-23,BR_10,Makassar,Beauty,Foundation Maybelline,3,180000,540000,Eko
2025-10-23,BR_10,Makassar,Fashion,Kemeja Formal Pria,2,350000,700000,Gita
2025-10-23,BR_05,Surabaya Central,Beauty,Hair Dryer Panasonic,4,350000,1400000,Hendra
2025-10-23,BR_10,Makassar,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Indah
2025-10-23,BR_09,Medan,Electronics,Tablet iPad Air,4,9500000,38000000,Indah
2025-10-24,BR_01,Jakarta Central,Fashion,Jaket Denim,2,650000,1300000,Andi
2025-10-24,BR_04,Bandung Main,Electronics,Tablet iPad Air,5,9500000,47500000,Gita
2025-10-24,BR_02,Jakarta South,Fashion,Jaket Denim,5,650000,3250000,Citra
2025-10-24,BR_06,Surabaya East,Electronics,Headphone Sony WH-1000,3,3200000,9600000,Eko
2025-10-24,BR_09,Medan,Fashion,Dress Casual Wanita,1,450000,450000,Indah
2025-10-24,BR_08,Yogyakarta,Fashion,Dress Casual Wanita,2,450000,900000,Eko
2025-10-24,BR_02,Jakarta South,Fashion,Jaket Denim,4,650000,2600000,Citra
2025-10-24,BR_07,Semarang,Electronics,Headphone Sony WH-1000,4,3200000,12800000,Budi
2025-10-24,BR_05,Surabaya Central,Home & Living,Blender Philips,1,750000,750000,Hendra
2025-10-25,BR_01,Jakarta Central,Electronics,Smartphone Samsung A54,3,4500000,13500000,Andi
2025-10-25,BR_10,Makassar,Electronics,Smartphone Samsung A54,2,4500000,9000000,Gita
2025-10-25,BR_02,Jakarta South,Beauty,Hair Dryer Panasonic,3,350000,1050000,Citra
2025-10-25,BR_10,Makassar,Electronics,Laptop ASUS Vivobook,3,8500000,25500000,Eko
2025-10-25,BR_07,Semarang,Electronics,Tablet iPad Air,3,9500000,28500000,Indah
2025-10-25,BR_05,Surabaya Central,Fashion,Kemeja Formal Pria,5,350000,1750000,Eko
2025-10-25,BR_10,Makassar,Beauty,Foundation Maybelline,4,180000,720000,Fitri
2025-10-25,BR_02,Jakarta South,Fashion,Dress Casual Wanita,3,450000,1350000,Citra
2025-10-25,BR_06,Surabaya East,Beauty,Parfum EDT 100ml,1,450000,450000,Budi
2025-10-25,BR_08,Yogyakarta,Electronics,Smartphone Samsung A54,5,4500000,22500000,Fitri
2025-10-25,BR_01,Jakarta Central,Home & Living,Rice Cooker Miyako,4,450000,1800000,Eko
2025-10-25,BR_06,Surabaya East,Electronics,Headphone Sony WH-1000,5,3200000,16000000,Eko
2025-10-25,BR_09,Medan,Fashion,Tas Ransel,4,550000,2200000,Budi
2025-10-26,BR_07,Semarang,Fashion,Sepatu Sneakers,5,850000,4250000,Budi
2025-10-26,BR_06,Surabaya East,Home & Living,Blender Philips,3,750000,2250000,Eko
2025-10-26,BR_03,Jakarta West,Beauty,Skincare Set Korea,5,550000,2750000,Eko
2025-10-26,BR_01,Jakarta Central,Beauty,Skincare Set Korea,4,550000,2200000,Andi
2025-10-26,BR_04,Bandung Main,Beauty,Hair Dryer Panasonic,5,350000,1750000,Gita
2025-10-26,BR_08,Yogyakarta,Home & Living,Blender Philips,5,750000,3750000,Eko
2025-10-26,BR_09,Medan,Fashion,Dress Casual Wanita,1,450000,450000,Hendra
2025-10-26,BR_05,Surabaya Central,Electronics,Smartphone Samsung A54,4,4500000,18000000,Andi
2025-10-26,BR_09,Medan,Electronics,Tablet iPad Air,5,9500000,47500000,Budi
2025-10-26,BR_01,Jakarta Central,Home & Living,Vacuum Cleaner,2,1200000,2400000,Dewi
2025-10-26,BR_08,Yogyakarta,Beauty,Lipstik Matte,5,150000,750000,Fitri
2025-10-27,BR_04,Bandung Main,Electronics,Smartwatch Xiaomi,3,1200000,3600000,Indah
2025-10-27,BR_03,Jakarta West,Electronics,Laptop ASUS Vivobook,4,8500000,34000000,Gita
2025-10-27,BR_05,Surabaya Central,Fashion,Jaket Denim,5,650000,3250000,Andi
2025-10-27,BR_07,Semarang,Home & Living,Rice Cooker Miyako,1,450000,450000,Budi
2025-10-27,BR_07,Semarang,Fashion,Sepatu Sneakers,5,850000,4250000,Dewi
2025-10-27,BR_04,Bandung Main,Electronics,Headphone Sony WH-1000,3,3200000,9600000,Indah
2025-10-27,BR_08,Yogyakarta,Electronics,Smartwatch Xiaomi,3,1200000,3600000,Eko
2025-10-27,BR_07,Semarang,Fashion,Sepatu Sneakers,3,850000,2550000,Indah
2025-10-27,BR_01,Jakarta Central,Fashion,Tas Ransel,2,550000,1100000,Dewi
2025-10-27,BR_06,Surabaya East,Home & Living,Lampu LED Smart,2,250000,500000,Eko
2025-10-27,BR_04,Bandung Main,Electronics,Smartphone Samsung A54,4,4500000,18000000,Dewi
2025-10-28,BR_07,Semarang,Home & Living,Vacuum Cleaner,5,1200000,6000000,Fitri
2025-10-28,BR_04,Bandung Main,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Gita
2025-10-28,BR_09,Medan,Fashion,Sepatu Sneakers,3,850000,2550000,Budi
2025-10-28,BR_03,Jakarta West,Beauty,Hair Dryer Panasonic,1,350000,350000,Eko
2025-10-28,BR_06,Surabaya East,Electronics,Headphone Sony WH-1000,1,3200000,3200000,Eko
2025-10-28,BR_04,Bandung Main,Fashion,Dress Casual Wanita,2,450000,900000,Dewi
2025-10-28,BR_04,Bandung Main,Home & Living,Lampu LED Smart,3,250000,750000,Gita
2025-10-28,BR_02,Jakarta South,Beauty,Lipstik Matte,2,150000,300000,Citra
2025-10-28,BR_02,Jakarta South,Electronics,Tablet iPad Air,4,9500000,38000000,Eko
2025-10-28,BR_02,Jakarta South,Electronics,Tablet iPad Air,2,9500000,19000000,Budi
2025-10-29,BR_04,Bandung Main,Beauty,Lipstik Matte,2,150000,300000,Dewi
2025-10-29,BR_06,Surabaya East,Fashion,Kemeja Formal Pria,4,350000,1400000,Gita
2025-10-29,BR_02,Jakarta South,Electronics,Tablet iPad Air,5,9500000,47500000,Eko
2025-10-29,BR_06,Surabaya East,Beauty,Skincare Set Korea,4,550000,2200000,Budi
2025-10-29,BR_09,Medan,Electronics,Smartphone Samsung A54,2,4500000,9000000,Hendra
2025-10-29,BR_01,Jakarta Central,Electronics,Tablet iPad Air,1,9500000,9500000,Eko
2025-10-29,BR_07,Semarang,Electronics,Tablet iPad Air,2,9500000,19000000,Fitri
2025-10-29,BR_04,Bandung Main,Beauty,Foundation Maybelline,4,180000,720000,Gita
2025-10-30,BR_05,Surabaya Central,Home & Living,Lampu LED Smart,1,250000,250000,Gita
2025-10-30,BR_01,Jakarta Central,Fashion,Tas Ransel,3,550000,1650000,Dewi
2025-10-30,BR_06,Surabaya East,Fashion,Kemeja Formal Pria,1,350000,350000,Eko
2025-10-30,BR_10,Makassar,Electronics,Smartphone Samsung A54,5,4500000,22500000,Hendra
2025-10-30,BR_10,Makassar,Home & Living,Blender Philips,5,750000,3750000,Eko
2025-10-30,BR_04,Bandung Main,Fashion,Tas Ransel,5,550000,2750000,Dewi
2025-10-30,BR_06,Surabaya East,Electronics,Tablet iPad Air,2,9500000,19000000,Budi
2025-10-30,BR_04,Bandung Main,Fashion,Dress Casual Wanita,2,450000,900000,Gita
2025-10-30,BR_10,Makassar,Fashion,Kemeja Formal Pria,2,350000,700000,Gita
2025-10-30,BR_05,Surabaya Central,Home & Living,Vacuum Cleaner,4,1200000,4800000,Hendra
2025-10-30,BR_02,Jakarta South,Home & Living,Blender Philips,3,750000,2250000,Budi
2025-10-31,BR_01,Jakarta Central,Home & Living,Blender Philips,3,750000,2250000,Andi
2025-10-31,BR_08,Yogyakarta,Beauty,Parfum EDT 100ml,4,450000,1800000,Eko
2025-10-31,BR_01,Jakarta Central,Electronics,Smartphone Samsung A54,2,4500000,9000000,Eko
2025-10-31,BR_01,Jakarta Central,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Dewi
2025-10-31,BR_04,Bandung Main,Home & Living,Kipas Angin Standing,4,350000,1400000,Gita
2025-10-31,BR_02,Jakarta South,Electronics,Smartwatch Xiaomi,2,1200000,2400000,Eko
2025-10-31,BR_02,Jakarta South,Home & Living,Rice Cooker Miyako,1,450000,450000,Budi
2025-10-31,BR_04,Bandung Main,Home & Living,Vacuum Cleaner,3,1200000,3600000,Indah
2025-10-31,BR_07,Semarang,Fashion,Tas Ransel,5,550000,2750000,Fitri
2025-10-31,BR_08,Yogyakarta,Beauty,Parfum EDT 100ml,5,450000,2250000,Eko
2025-10-31,BR_03,Jakarta West,Fashion,Jaket Denim,3,650000,1950000,Budi
2025-11-01,BR_05,Surabaya Central,Electronics,Tablet iPad Air,4,9500000,38000000,Eko
2025-11-01,BR_06,Surabaya East,Home & Living,Rice Cooker Miyako,4,450000,1800000,Fitri
2025-11-01,BR_07,Semarang,Electronics,Laptop ASUS Vivobook,2,8500000,17000000,Indah
2025-11-01,BR_10,Makassar,Electronics,Smartphone Samsung A54,1,4500000,4500000,Hendra
2025-11-01,BR_06,Surabaya East,Beauty,Skincare Set Korea,5,550000,2750000,Gita
2025-11-01,BR_09,Medan,Home & Living,Lampu LED Smart,5,250000,1250000,Budi
2025-11-01,BR_02,Jakarta South,Home & Living,Vacuum Cleaner,5,1200000,6000000,Budi
2025-11-01,BR_01,Jakarta Central,Beauty,Foundation Maybelline,5,180000,900000,Andi
2025-11-01,BR_07,Semarang,Beauty,Hair Dryer Panasonic,5,350000,1750000,Dewi
2025-11-01,BR_05,Surabaya Central,Beauty,Skincare Set Korea,5,550000,2750000,Andi
2025-11-01,BR_03,Jakarta West,Home & Living,Lampu LED Smart,4,250000,1000000,Eko
2025-11-01,BR_10,Makassar,Fashion,Dress Casual Wanita,3,450000,1350000,Fitri
2025-11-01,BR_02,Jakarta South,Home & Living,Blender Philips,5,750000,3750000,Indah
2025-11-01,BR_10,Makassar,Fashion,Dress Casual Wanita,2,450000,900000,Budi
2025-11-02,BR_03,Jakarta West,Beauty,Parfum EDT 100ml,5,450000,2250000,Gita
2025-11-02,BR_01,Jakarta Central,Beauty,Hair Dryer Panasonic,1,350000,350000,Dewi
2025-11-02,BR_08,Yogyakarta,Fashion,Tas Ransel,1,550000,550000,Joko
2025-11-02,BR_07,Semarang,Electronics,Smartwatch Xiaomi,2,1200000,2400000,Budi
2025-11-02,BR_05,Surabaya Central,Fashion,Jaket Denim,5,650000,3250000,Eko
2025-11-02,BR_06,Surabaya East,Home & Living,Rice Cooker Miyako,5,450000,2250000,Fitri
2025-11-02,BR_09,Medan,Electronics,Headphone Sony WH-1000,1,3200000,3200000,Indah
2025-11-02,BR_07,Semarang,Electronics,Laptop ASUS Vivobook,5,8500000,42500000,Dewi
2025-11-02,BR_06,Surabaya East,Electronics,Tablet iPad Air,2,9500000,19000000,Budi
2025-11-02,BR_10,Makassar,Home & Living,Lampu LED Smart,2,250000,500000,Gita
2025-11-02,BR_05,Surabaya Central,Electronics,Tablet iPad Air,4,9500000,38000000,Gita
2025-11-02,BR_06,Surabaya East,Beauty,Skincare Set Korea,2,550000,1100000,Gita
2025-11-02,BR_09,Medan,Beauty,Parfum EDT 100ml,1,450000,450000,Budi
2025-11-02,BR_03,Jakarta West,Fashion,Jaket Denim,3,650000,1950000,Gita
2025-11-02,BR_06,Surabaya East,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Eko
2025-11-02,BR_07,Semarang,Fashion,Dress Casual Wanita,5,450000,2250000,Indah
2025-11-03,BR_01,Jakarta Central,Electronics,Laptop ASUS Vivobook,4,8500000,34000000,Andi
2025-11-03,BR_01,Jakarta Central,Electronics,Tablet iPad Air,4,9500000,38000000,Dewi
2025-11-03,BR_07,Semarang,Beauty,Skincare Set Korea,1,550000,550000,Fitri
2025-11-03,BR_07,Semarang,Fashion,Kemeja Formal Pria,1,350000,350000,Budi
2025-11-03,BR_10,Makassar,Home & Living,Blender Philips,1,750000,750000,Budi
